meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1956,56,MTR000056,2024-01-01 19:00:00,1030.06,2024,1,1,19
1957,57,MTR000057,2024-01-01 19:00:00,1028.68,2024,1,1,19
1958,58,MTR000058,2024-01-01 19:00:00,1030.67,2024,1,1,19
1959,59,MTR000059,2024-01-01 19:00:00,1031.33,2024,1,1,19
1960,60,MTR000060,2024-01-01 19:00:00,1027.6,2024,1,1,19
1961,61,MTR000061,2024-01-01 19:00:00,1029.62,2024,1,1,19
1962,62,MTR000062,2024-01-01 19:00:00,1029.85,2024,1,1,19
1963,63,MTR000063,2024-01-01 19:00:00,1033.54,2024,1,1,19
1964,64,MTR000064,2024-01-01 19:00:00,1034.0,2024,1,1,19
1965,65,MTR000065,2024-01-01 19:00:00,1030.63,2024,1,1,19
1966,66,MTR000066,2024-01-01 19:00:00,1031.79,2024,1,1,19
1967,67,MTR000067,2024-01-01 19:00:00,1033.64,2024,1,1,19
1968,68,MTR000068,2024-01-01 19:00:00,1026.45,2024,1,1,19
1969,69,MTR000069,2024-01-01 19:00:00,1028.55,2024,1,1,19
1970,70,MTR000070,2024-01-01 19:00:00,1025.05,2024,1,1,19
1971,71,MTR000071,2024-01-01 19:00:00,1036.43,2024,1,1,19
1972,72,MTR000072,2024-01-01 19:00:00,1029.44,2024,1,1,19
1973,73,MTR000073,2024-01-01 19:00:00,1032.21,2024,1,1,19
1974,74,MTR000074,2024-01-01 19:00:00,1028.7,2024,1,1,19
1975,75,MTR000075,2024-01-01 19:00:00,1023.9,2024,1,1,19
1976,76,MTR000076,2024-01-01 19:00:00,1032.12,2024,1,1,19
1977,77,MTR000077,2024-01-01 19:00:00,1033.04,2024,1,1,19
1978,78,MTR000078,2024-01-01 19:00:00,1031.64,2024,1,1,19
1979,79,MTR000079,2024-01-01 19:00:00,1031.91,2024,1,1,19
1980,80,MTR000080,2024-01-01 19:00:00,1033.37,2024,1,1,19
1981,81,MTR000081,2024-01-01 19:00:00,1024.79,2024,1,1,19
1982,82,MTR000082,2024-01-01 19:00:00,1023.83,2024,1,1,19
1983,83,MTR000083,2024-01-01 19:00:00,1029.78,2024,1,1,19
1984,84,MTR000084,2024-01-01 19:00:00,1023.04,2024,1,1,19
1985,85,MTR000085,2024-01-01 19:00:00,1027.95,2024,1,1,19
1986,86,MTR000086,2024-01-01 19:00:00,1027.29,2024,1,1,19
1987,87,MTR000087,2024-01-01 19:00:00,1030.6,2024,1,1,19
1988,88,MTR000088,2024-01-01 19:00:00,1030.22,2024,1,1,19
1989,89,MTR000089,2024-01-01 19:00:00,1022.72,2024,1,1,19
1990,90,MTR000090,2024-01-01 19:00:00,1029.33,2024,1,1,19
1991,91,MTR000091,2024-01-01 19:00:00,1033.46,2024,1,1,19
1992,92,MTR000092,2024-01-01 19:00:00,1030.3,2024,1,1,19
1993,93,MTR000093,2024-01-01 19:00:00,1032.65,2024,1,1,19
1994,94,MTR000094,2024-01-01 19:00:00,1029.1,2024,1,1,19
1995,95,MTR000095,2024-01-01 19:00:00,1033.63,2024,1,1,19
1996,96,MTR000096,2024-01-01 19:00:00,1031.51,2024,1,1,19
1997,97,MTR000097,2024-01-01 19:00:00,1031.93,2024,1,1,19
1998,98,MTR000098,2024-01-01 19:00:00,1031.45,2024,1,1,19
1999,99,MTR000099,2024-01-01 19:00:00,1034.21,2024,1,1,19
2000,100,MTR000100,2024-01-01 19:00:00,1033.43,2024,1,1,19
