meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
457,57,MTR000057,2024-01-01 04:00:00,1008.95,2024,1,1,4
458,58,MTR000058,2024-01-01 04:00:00,1007.87,2024,1,1,4
459,59,MTR000059,2024-01-01 04:00:00,1006.17,2024,1,1,4
460,60,MTR000060,2024-01-01 04:00:00,1004.93,2024,1,1,4
461,61,MTR000061,2024-01-01 04:00:00,1008.16,2024,1,1,4
462,62,MTR000062,2024-01-01 04:00:00,1005.85,2024,1,1,4
463,63,MTR000063,2024-01-01 04:00:00,1010.59,2024,1,1,4
464,64,MTR000064,2024-01-01 04:00:00,1009.79,2024,1,1,4
465,65,MTR000065,2024-01-01 04:00:00,1007.03,2024,1,1,4
466,66,MTR000066,2024-01-01 04:00:00,1008.19,2024,1,1,4
467,67,MTR000067,2024-01-01 04:00:00,1008.21,2024,1,1,4
468,68,MTR000068,2024-01-01 04:00:00,1008.57,2024,1,1,4
469,69,MTR000069,2024-01-01 04:00:00,1009.28,2024,1,1,4
470,70,MTR000070,2024-01-01 04:00:00,1005.89,2024,1,1,4
471,71,MTR000071,2024-01-01 04:00:00,1010.25,2024,1,1,4
472,72,MTR000072,2024-01-01 04:00:00,1007.96,2024,1,1,4
473,73,MTR000073,2024-01-01 04:00:00,1009.19,2024,1,1,4
474,74,MTR000074,2024-01-01 04:00:00,1009.77,2024,1,1,4
475,75,MTR000075,2024-01-01 04:00:00,1004.88,2024,1,1,4
476,76,MTR000076,2024-01-01 04:00:00,1009.14,2024,1,1,4
477,77,MTR000077,2024-01-01 04:00:00,1007.57,2024,1,1,4
478,78,MTR000078,2024-01-01 04:00:00,1007.85,2024,1,1,4
479,79,MTR000079,2024-01-01 04:00:00,1010.85,2024,1,1,4
480,80,MTR000080,2024-01-01 04:00:00,1007.63,2024,1,1,4
481,81,MTR000081,2024-01-01 04:00:00,1006.55,2024,1,1,4
482,82,MTR000082,2024-01-01 04:00:00,1006.12,2024,1,1,4
483,83,MTR000083,2024-01-01 04:00:00,1007.56,2024,1,1,4
484,84,MTR000084,2024-01-01 04:00:00,1009.92,2024,1,1,4
485,85,MTR000085,2024-01-01 04:00:00,1006.58,2024,1,1,4
486,86,MTR000086,2024-01-01 04:00:00,1006.21,2024,1,1,4
487,87,MTR000087,2024-01-01 04:00:00,1007.38,2024,1,1,4
488,88,MTR000088,2024-01-01 04:00:00,1006.55,2024,1,1,4
489,89,MTR000089,2024-01-01 04:00:00,1004.76,2024,1,1,4
490,90,MTR000090,2024-01-01 04:00:00,1009.88,2024,1,1,4
491,91,MTR000091,2024-01-01 04:00:00,1009.49,2024,1,1,4
492,92,MTR000092,2024-01-01 04:00:00,1009.06,2024,1,1,4
493,93,MTR000093,2024-01-01 04:00:00,1010.03,2024,1,1,4
494,94,MTR000094,2024-01-01 04:00:00,1007.69,2024,1,1,4
495,95,MTR000095,2024-01-01 04:00:00,1005.98,2024,1,1,4
496,96,MTR000096,2024-01-01 04:00:00,1009.35,2024,1,1,4
497,97,MTR000097,2024-01-01 04:00:00,1007.37,2024,1,1,4
498,98,MTR000098,2024-01-01 04:00:00,1008.19,2024,1,1,4
499,99,MTR000099,2024-01-01 04:00:00,1010.58,2024,1,1,4
500,100,MTR000100,2024-01-01 04:00:00,1010.43,2024,1,1,4
