meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1829,29,MTR000029,2024-01-01 18:00:00,1033.16,2024,1,1,18
1830,30,MTR000030,2024-01-01 18:00:00,1034.88,2024,1,1,18
1831,31,MTR000031,2024-01-01 18:00:00,1032.52,2024,1,1,18
1832,32,MTR000032,2024-01-01 18:00:00,1027.95,2024,1,1,18
1833,33,MTR000033,2024-01-01 18:00:00,1029.18,2024,1,1,18
1834,34,MTR000034,2024-01-01 18:00:00,1023.66,2024,1,1,18
1835,35,MTR000035,2024-01-01 18:00:00,1031.44,2024,1,1,18
1836,36,MTR000036,2024-01-01 18:00:00,1022.79,2024,1,1,18
1837,37,MTR000037,2024-01-01 18:00:00,1026.16,2024,1,1,18
1838,38,MTR000038,2024-01-01 18:00:00,1030.75,2024,1,1,18
1839,39,MTR000039,2024-01-01 18:00:00,1029.79,2024,1,1,18
1840,40,MTR000040,2024-01-01 18:00:00,1024.04,2024,1,1,18
1841,41,MTR000041,2024-01-01 18:00:00,1027.06,2024,1,1,18
1842,42,MTR000042,2024-01-01 18:00:00,1027.06,2024,1,1,18
1843,43,MTR000043,2024-01-01 18:00:00,1029.58,2024,1,1,18
1844,44,MTR000044,2024-01-01 18:00:00,1033.9,2024,1,1,18
1845,45,MTR000045,2024-01-01 18:00:00,1027.17,2024,1,1,18
1846,46,MTR000046,2024-01-01 18:00:00,1031.38,2024,1,1,18
1847,47,MTR000047,2024-01-01 18:00:00,1027.28,2024,1,1,18
1848,48,MTR000048,2024-01-01 18:00:00,1025.81,2024,1,1,18
1849,49,MTR000049,2024-01-01 18:00:00,1033.09,2024,1,1,18
1850,50,MTR000050,2024-01-01 18:00:00,1032.79,2024,1,1,18
1851,51,MTR000051,2024-01-01 18:00:00,1030.03,2024,1,1,18
1852,52,MTR000052,2024-01-01 18:00:00,1027.5,2024,1,1,18
1853,53,MTR000053,2024-01-01 18:00:00,1031.17,2024,1,1,18
1854,54,MTR000054,2024-01-01 18:00:00,1032.3,2024,1,1,18
1855,55,MTR000055,2024-01-01 18:00:00,1030.85,2024,1,1,18
1856,56,MTR000056,2024-01-01 18:00:00,1029.12,2024,1,1,18
1857,57,MTR000057,2024-01-01 18:00:00,1027.03,2024,1,1,18
1858,58,MTR000058,2024-01-01 18:00:00,1029.73,2024,1,1,18
1859,59,MTR000059,2024-01-01 18:00:00,1030.09,2024,1,1,18
1860,60,MTR000060,2024-01-01 18:00:00,1025.89,2024,1,1,18
1861,61,MTR000061,2024-01-01 18:00:00,1028.19,2024,1,1,18
1862,62,MTR000062,2024-01-01 18:00:00,1029.26,2024,1,1,18
1863,63,MTR000063,2024-01-01 18:00:00,1033.16,2024,1,1,18
1864,64,MTR000064,2024-01-01 18:00:00,1031.16,2024,1,1,18
1865,65,MTR000065,2024-01-01 18:00:00,1027.91,2024,1,1,18
1866,66,MTR000066,2024-01-01 18:00:00,1031.52,2024,1,1,18
1867,67,MTR000067,2024-01-01 18:00:00,1033.06,2024,1,1,18
1868,68,MTR000068,2024-01-01 18:00:00,1025.38,2024,1,1,18
1869,69,MTR000069,2024-01-01 18:00:00,1028.19,2024,1,1,18
1870,70,MTR000070,2024-01-01 18:00:00,1023.51,2024,1,1,18
1871,71,MTR000071,2024-01-01 18:00:00,1034.44,2024,1,1,18
1872,72,MTR000072,2024-01-01 18:00:00,1028.15,2024,1,1,18
1873,73,MTR000073,2024-01-01 18:00:00,1031.58,2024,1,1,18
1874,74,MTR000074,2024-01-01 18:00:00,1028.34,2024,1,1,18
1875,75,MTR000075,2024-01-01 18:00:00,1022.9,2024,1,1,18
1876,76,MTR000076,2024-01-01 18:00:00,1029.21,2024,1,1,18
1877,77,MTR000077,2024-01-01 18:00:00,1030.89,2024,1,1,18
1878,78,MTR000078,2024-01-01 18:00:00,1029.35,2024,1,1,18
1879,79,MTR000079,2024-01-01 18:00:00,1031.24,2024,1,1,18
1880,80,MTR000080,2024-01-01 18:00:00,1032.45,2024,1,1,18
1881,81,MTR000081,2024-01-01 18:00:00,1023.73,2024,1,1,18
1882,82,MTR000082,2024-01-01 18:00:00,1023.19,2024,1,1,18
1883,83,MTR000083,2024-01-01 18:00:00,1028.43,2024,1,1,18
1884,84,MTR000084,2024-01-01 18:00:00,1022.23,2024,1,1,18
1885,85,MTR000085,2024-01-01 18:00:00,1026.29,2024,1,1,18
1886,86,MTR000086,2024-01-01 18:00:00,1024.58,2024,1,1,18
1887,87,MTR000087,2024-01-01 18:00:00,1030.18,2024,1,1,18
1888,88,MTR000088,2024-01-01 18:00:00,1027.81,2024,1,1,18
1889,89,MTR000089,2024-01-01 18:00:00,1022.15,2024,1,1,18
1890,90,MTR000090,2024-01-01 18:00:00,1029.21,2024,1,1,18
1891,91,MTR000091,2024-01-01 18:00:00,1031.65,2024,1,1,18
1892,92,MTR000092,2024-01-01 18:00:00,1029.92,2024,1,1,18
1893,93,MTR000093,2024-01-01 18:00:00,1031.42,2024,1,1,18
1894,94,MTR000094,2024-01-01 18:00:00,1028.55,2024,1,1,18
1895,95,MTR000095,2024-01-01 18:00:00,1032.1,2024,1,1,18
1896,96,MTR000096,2024-01-01 18:00:00,1029.14,2024,1,1,18
1897,97,MTR000097,2024-01-01 18:00:00,1029.17,2024,1,1,18
1898,98,MTR000098,2024-01-01 18:00:00,1028.52,2024,1,1,18
1899,99,MTR000099,2024-01-01 18:00:00,1032.06,2024,1,1,18
1900,100,MTR000100,2024-01-01 18:00:00,1032.16,2024,1,1,18
