meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
829,29,MTR000029,2024-01-01 08:00:00,1018.66,2024,1,1,8
830,30,MTR000030,2024-01-01 08:00:00,1015.84,2024,1,1,8
831,31,MTR000031,2024-01-01 08:00:00,1016.25,2024,1,1,8
832,32,MTR000032,2024-01-01 08:00:00,1011.28,2024,1,1,8
833,33,MTR000033,2024-01-01 08:00:00,1011.8,2024,1,1,8
834,34,MTR000034,2024-01-01 08:00:00,1011.46,2024,1,1,8
835,35,MTR000035,2024-01-01 08:00:00,1013.58,2024,1,1,8
836,36,MTR000036,2024-01-01 08:00:00,1012.98,2024,1,1,8
837,37,MTR000037,2024-01-01 08:00:00,1009.68,2024,1,1,8
838,38,MTR000038,2024-01-01 08:00:00,1013.85,2024,1,1,8
839,39,MTR000039,2024-01-01 08:00:00,1013.47,2024,1,1,8
840,40,MTR000040,2024-01-01 08:00:00,1011.47,2024,1,1,8
841,41,MTR000041,2024-01-01 08:00:00,1010.83,2024,1,1,8
842,42,MTR000042,2024-01-01 08:00:00,1011.48,2024,1,1,8
843,43,MTR000043,2024-01-01 08:00:00,1011.95,2024,1,1,8
844,44,MTR000044,2024-01-01 08:00:00,1017.39,2024,1,1,8
845,45,MTR000045,2024-01-01 08:00:00,1013.58,2024,1,1,8
846,46,MTR000046,2024-01-01 08:00:00,1017.14,2024,1,1,8
847,47,MTR000047,2024-01-01 08:00:00,1011.4,2024,1,1,8
848,48,MTR000048,2024-01-01 08:00:00,1010.42,2024,1,1,8
849,49,MTR000049,2024-01-01 08:00:00,1013.4,2024,1,1,8
850,50,MTR000050,2024-01-01 08:00:00,1016.34,2024,1,1,8
851,51,MTR000051,2024-01-01 08:00:00,1012.84,2024,1,1,8
852,52,MTR000052,2024-01-01 08:00:00,1013.46,2024,1,1,8
853,53,MTR000053,2024-01-01 08:00:00,1013.82,2024,1,1,8
854,54,MTR000054,2024-01-01 08:00:00,1015.71,2024,1,1,8
855,55,MTR000055,2024-01-01 08:00:00,1010.35,2024,1,1,8
856,56,MTR000056,2024-01-01 08:00:00,1014.16,2024,1,1,8
857,57,MTR000057,2024-01-01 08:00:00,1014.59,2024,1,1,8
858,58,MTR000058,2024-01-01 08:00:00,1014.06,2024,1,1,8
859,59,MTR000059,2024-01-01 08:00:00,1013.55,2024,1,1,8
860,60,MTR000060,2024-01-01 08:00:00,1009.27,2024,1,1,8
861,61,MTR000061,2024-01-01 08:00:00,1017.25,2024,1,1,8
862,62,MTR000062,2024-01-01 08:00:00,1011.98,2024,1,1,8
863,63,MTR000063,2024-01-01 08:00:00,1015.85,2024,1,1,8
864,64,MTR000064,2024-01-01 08:00:00,1019.03,2024,1,1,8
865,65,MTR000065,2024-01-01 08:00:00,1010.96,2024,1,1,8
866,66,MTR000066,2024-01-01 08:00:00,1014.96,2024,1,1,8
867,67,MTR000067,2024-01-01 08:00:00,1014.98,2024,1,1,8
868,68,MTR000068,2024-01-01 08:00:00,1014.34,2024,1,1,8
869,69,MTR000069,2024-01-01 08:00:00,1011.99,2024,1,1,8
870,70,MTR000070,2024-01-01 08:00:00,1007.6,2024,1,1,8
871,71,MTR000071,2024-01-01 08:00:00,1019.21,2024,1,1,8
872,72,MTR000072,2024-01-01 08:00:00,1016.49,2024,1,1,8
873,73,MTR000073,2024-01-01 08:00:00,1011.07,2024,1,1,8
874,74,MTR000074,2024-01-01 08:00:00,1015.89,2024,1,1,8
875,75,MTR000075,2024-01-01 08:00:00,1009.81,2024,1,1,8
876,76,MTR000076,2024-01-01 08:00:00,1014.81,2024,1,1,8
877,77,MTR000077,2024-01-01 08:00:00,1014.21,2024,1,1,8
878,78,MTR000078,2024-01-01 08:00:00,1011.0,2024,1,1,8
879,79,MTR000079,2024-01-01 08:00:00,1018.91,2024,1,1,8
880,80,MTR000080,2024-01-01 08:00:00,1014.91,2024,1,1,8
881,81,MTR000081,2024-01-01 08:00:00,1009.81,2024,1,1,8
882,82,MTR000082,2024-01-01 08:00:00,1010.41,2024,1,1,8
883,83,MTR000083,2024-01-01 08:00:00,1015.58,2024,1,1,8
884,84,MTR000084,2024-01-01 08:00:00,1012.44,2024,1,1,8
885,85,MTR000085,2024-01-01 08:00:00,1013.73,2024,1,1,8
886,86,MTR000086,2024-01-01 08:00:00,1014.3,2024,1,1,8
887,87,MTR000087,2024-01-01 08:00:00,1012.55,2024,1,1,8
888,88,MTR000088,2024-01-01 08:00:00,1012.77,2024,1,1,8
889,89,MTR000089,2024-01-01 08:00:00,1008.36,2024,1,1,8
890,90,MTR000090,2024-01-01 08:00:00,1015.4,2024,1,1,8
891,91,MTR000091,2024-01-01 08:00:00,1016.07,2024,1,1,8
892,92,MTR000092,2024-01-01 08:00:00,1013.7,2024,1,1,8
893,93,MTR000093,2024-01-01 08:00:00,1017.5,2024,1,1,8
894,94,MTR000094,2024-01-01 08:00:00,1015.24,2024,1,1,8
895,95,MTR000095,2024-01-01 08:00:00,1010.5,2024,1,1,8
896,96,MTR000096,2024-01-01 08:00:00,1015.72,2024,1,1,8
897,97,MTR000097,2024-01-01 08:00:00,1013.57,2024,1,1,8
898,98,MTR000098,2024-01-01 08:00:00,1013.41,2024,1,1,8
899,99,MTR000099,2024-01-01 08:00:00,1018.53,2024,1,1,8
900,100,MTR000100,2024-01-01 08:00:00,1018.47,2024,1,1,8
